"id","mountainproject_id","name","route_type","rating","mp_stars","pitches","location","longitude","latitude","date_added","date_updated"
367,"106594315","Extra Crimpy Chicken","Trad, Sport","5.11d",4,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.853355-04","2020-10-16"
368,"107306973","Scotty Pippen","Trad","5.10",4,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Sun Wall']",-82.7953,35.3031,"2020-10-16 12:51:12.854224-04","2020-10-16"
369,"106652183","Windwalker","Trad","5.9 PG13",4,"2","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'South Side']",-82.7923,35.3005,"2020-10-16 12:51:12.85606-04","2020-10-16"
370,"106078370","Paradise Lost","Trad","5.11+",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.856956-04","2020-10-16"
371,"106029525","Just Another Pretty Face","Trad, Sport","5.10b/c",4,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.857937-04","2020-10-16"
372,"106650466","Frakenberry","Boulder","V3",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Crowd Pleaser & Berry Patio']",-82.2143,35.449,"2020-10-16 12:51:12.859141-04","2020-10-16"
373,"107693795","Campfire Girls","Trad","5.9",4,"2","['North Carolina', 'Southern Mountains Region', 'Big Green']",-83.0281,35.1562,"2020-10-16 12:51:12.860044-04","2020-10-16"
374,"106462496","Paralleling","Trad","5.10- PG13",4,"2","['North Carolina', 'Southern Mountains Region', 'Big Green']",-83.0281,35.1562,"2020-10-16 12:51:12.86086-04","2020-10-16"
375,"107634165","Crown Royal","Sport","5.12-",4,"1","['North Carolina', 'Southern Mountains Region', ""Cathey's Creek Crag"", 'The Sport Wall']",-82.8034,35.2273,"2020-10-16 12:51:12.861593-04","2020-10-16"
376,"106099509","Lichen or Not","Trad","5.5",3,"2","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'South Side']",-82.7923,35.3005,"2020-10-16 12:51:12.862287-04","2020-10-16"
377,"109881907","Cave Crack","Trad, TR","5.6",3,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'The Cave']",-82.2143,35.449,"2020-10-16 12:51:12.862907-04","2020-10-16"
378,"109905332","Toxic Shock","Trad","5.9",3,"3","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.863531-04","2020-10-16"
379,"107728999","Boulder Problem in the Sky","Trad","5.11-",4,"2","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southwest Corner']",-83.1432,35.0798,"2020-10-16 12:51:12.864454-04","2020-10-16"
380,"108531018","Left Wishbone","Trad, Ice, Alpine","WI3-",4,"4","['North Carolina', 'Northern Mountains Region', 'Black Mountain Range Alpine']",-82.2401,35.8536,"2020-10-16 12:51:12.865761-04","2020-10-16"
381,"109385870","Mother Russia","Trad, Ice","WI5-",4,"2","['North Carolina', 'Southern Mountains Region', 'Cashiers Area (Ice)', 'Whiteside (ice)']",-83.1434,35.0807,"2020-10-16 12:51:12.866981-04","2020-10-16"
382,"107321376","B-52","Trad","5.10a",3,"2","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'South Side']",-82.7923,35.3005,"2020-10-16 12:51:12.86786-04","2020-10-16"
383,"106064905","Crystal Clear, aka  Titanium Test Pilot","Trad, Sport","5.11a/b",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'The Wall of Solitude']",-82.2143,35.449,"2020-10-16 12:51:12.868618-04","2020-10-16"
384,"109033331","Banana Peel","Trad","5.10+",4,"1","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - North']",-82.806,35.2599,"2020-10-16 12:51:12.869391-04","2020-10-16"
385,"113843012","Mama Lick a Boo-Boo Day","Boulder","V8",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', ""Deron's Slab""]",-82.2194,35.4513,"2020-10-16 12:51:12.870223-04","2020-10-16"
386,"112379666","Tomahawk Dyno","Boulder","V6",4,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.870931-04","2020-10-16"
387,"106587208","Slab Accurate","Trad, Sport","5.12a",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Flapping.../Nuclear arms area']",-82.2143,35.449,"2020-10-16 12:51:12.871627-04","2020-10-16"
388,"108515987","Peelin' Feelin'","Trad","5.10c/d PG13",4,"2","['South Carolina', 'Table Rock State Park', 'Table Rock', 'Main Face']",-82.7011,35.0504,"2020-10-16 12:51:12.872283-04","2020-10-16"
389,"106036460","Puff Daddy Sits Out","Trad","5.11+",4,"3","['North Carolina', 'Southern Mountains Region', 'The Dark Side (Closed to climbing, included for historic reference)', 'The Cougar Crag']",-82.2164,35.4603,"2020-10-16 12:51:12.873112-04","2020-10-16"
390,"113629593","Lackey Vision","Sport","5.9",3,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Middle Hawksbill']",-81.8877,35.9126,"2020-10-16 12:51:12.87375-04","2020-10-16"
391,"111416350","The Legacy","Trad","5.10d",3,"2","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'South Side']",-82.7923,35.3005,"2020-10-16 12:51:12.874358-04","2020-10-16"
392,"114273308","Spence Ridge Fin","Boulder","V3-",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville Gorge Bouldering', 'Spence Ridge Access', 'Wonderland']",-81.8999,35.8994,"2020-10-16 12:51:12.874973-04","2020-10-16"
393,"106795276","Mark of the Beast","Sport","5.12b/c",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Gold Coast Cliffs', 'The Underworld']",-81.9029,35.8812,"2020-10-16 12:51:12.875588-04","2020-10-16"
394,"107273005","Tarantula","Trad","5.10a PG13",4,"4","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'North Carolina Wall']",-81.8917,35.8766,"2020-10-16 12:51:12.876416-04","2020-10-16"
395,"116541606","Yellow Belly","Ice","WI3-4",4,"1","['North Carolina', 'Southern Mountains Region', 'Cashiers Area (Ice)', 'Whiteside (ice)']",-83.1434,35.0807,"2020-10-16 12:51:12.877127-04","2020-10-16"
396,"112379762","Tomahawk","Boulder","V6",4,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.878136-04","2020-10-16"
397,"111368415","Big Greenie Weenie","Trad","5.11a/b",4,"2","['North Carolina', 'Southern Mountains Region', 'Big Green']",-83.0281,35.1562,"2020-10-16 12:51:12.879686-04","2020-10-16"
398,"106191499","Pansy Wall","Trad","5.12",4,"4","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'North Carolina Wall']",-81.8917,35.8766,"2020-10-16 12:51:12.882521-04","2020-10-16"
399,"109893156","Going for Baroque","Trad","5.10",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff - Upper Wall']",-81.9021,35.8303,"2020-10-16 12:51:12.884612-04","2020-10-16"
400,"107995707","Red Sleigh Down","Boulder","V5",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Cluster']",-82.2195,35.4501,"2020-10-16 12:51:12.885436-04","2020-10-16"
401,"106121332","Nana's Bananas","Trad","5.11+",4,"4","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.889632-04","2020-10-16"
402,"106330285","Inner Peace","Trad, Sport","5.11a/b PG13",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Cereal Buttress']",-82.2177,35.4458,"2020-10-16 12:51:12.890893-04","2020-10-16"
403,"117986504","Rattle Snake Crack","Trad","5.9 R",4,"4","['North Carolina', 'Southern Mountains Region', 'John Rock']",-82.7918,35.2783,"2020-10-16 12:51:12.891632-04","2020-10-16"
404,"108853571","Appomattox (aka Rowins's Route)","Aid","5.10 A2+",4,"5","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.892331-04","2020-10-16"
405,"106501126","Have and Not Need","Trad, Sport","5.10c",4,"4","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.89302-04","2020-10-16"
406,"106538984","Carboman","Trad","5.10c/d PG13",4,"2","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Hidden Wall']",-82.7882,35.2948,"2020-10-16 12:51:12.893631-04","2020-10-16"
407,"108633188","Disarmament","Sport","5.11",4,"1","['North Carolina', 'Southern Mountains Region', 'Bradley Falls']",-82.2919,35.2726,"2020-10-16 12:51:12.894232-04","2020-10-16"
408,"106615445","Xiaolin Wonder Palm","Boulder","V7",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Cave Boulder']",-82.2183,35.4502,"2020-10-16 12:51:12.894904-04","2020-10-16"
409,"107987487","Crowbar","Boulder","V6",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Short Wall Boulder']",-82.1627,35.3488,"2020-10-16 12:51:12.895777-04","2020-10-16"
410,"107176237","Save the Shrimp","Trad","5.8 PG13",4,"6","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Left of main southeast face']",-83.1404,35.0785,"2020-10-16 12:51:12.896747-04","2020-10-16"
411,"106883255","Nuclear Arms","Trad","5.10a/b",3,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Flapping.../Nuclear arms area']",-82.2143,35.449,"2020-10-16 12:51:12.899426-04","2020-10-16"
412,"107553120","Dike hike - Monster Groove","Trad","5.11a",4,"6","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.900408-04","2020-10-16"
413,"107026281","5.8 Crack","Trad","5.8",3,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Test Pilots Buttress']",-82.2143,35.449,"2020-10-16 12:51:12.901128-04","2020-10-16"
414,"106028537","White Russians Gone Bananas","Trad, Sport","5.11a",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.901994-04","2020-10-16"
415,"108508396","The Sail","Boulder","V4",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'The Terraces']",-82.1627,35.3488,"2020-10-16 12:51:12.902644-04","2020-10-16"
416,"118234705","Frightful Beginnings","Sport","5.10a",4,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'East Cliff']",-82.2751,35.2011,"2020-10-16 12:51:12.903251-04","2020-10-16"
417,"118226677","See Line Woman","Sport, TR","5.8",3,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'West Cliff - Main']",-82.2807,35.2019,"2020-10-16 12:51:12.903852-04","2020-10-16"
418,"108633130","Stem Cell Research","Sport","5.8",3,"1","['North Carolina', 'Southern Mountains Region', 'Bradley Falls']",-82.2919,35.2726,"2020-10-16 12:51:12.90445-04","2020-10-16"
419,"107066677","Help Mr. Wizard","Trad","5.11-",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.905085-04","2020-10-16"
420,"106866610","Aerospace Cadet","Trad","5.10d",4,"3","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Sun Wall']",-82.7953,35.3031,"2020-10-16 12:51:12.90588-04","2020-10-16"
421,"112922691","Clean Slate","Trad","5.10c",4,"","['North Carolina', 'Southern Mountains Region', 'East Slate Rock']",-82.712,35.3938,"2020-10-16 12:51:12.90658-04","2020-10-16"
422,"106816981","Cedar Pie","Trad","5.10c PG13",4,"2","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.907209-04","2020-10-16"
423,"106934085","pussyfootin'","Trad","5.11",4,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'North Face', 'Catwalk']",-83.1374,35.0878,"2020-10-16 12:51:12.907839-04","2020-10-16"
424,"106333738","Huffin Cedar","Trad","5.10a PG13",4,"2","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Left Field']",-82.2143,35.449,"2020-10-16 12:51:12.908455-04","2020-10-16"
425,"105941668","Sensemilia Sunset","Trad","5.9+ R",3,"4","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Nose Area']",-82.7954,35.3047,"2020-10-16 12:51:12.909066-04","2020-10-16"
426,"106478843","Ellie Raynolds Memorial Buttress","Trad","5.10b/c",3,"3","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Table Rock']",-81.8852,35.8883,"2020-10-16 12:51:12.909856-04","2020-10-16"
427,"108003638","The Uplifter","Boulder","V6-",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'Central Boulders', 'The Brevard Fault']",-82.2143,35.449,"2020-10-16 12:51:12.910597-04","2020-10-16"
428,"106028546","White Corner","Trad","5.10a",3,"3","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.911442-04","2020-10-16"
429,"107459929","Finger Lickin' Good","Trad","5.10+",4,"3","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.912764-04","2020-10-16"
430,"118091271","Doug Reed Top Rope","Boulder","V5",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Devil Boulder']",-82.2188,35.4498,"2020-10-16 12:51:12.914841-04","2020-10-16"
431,"118641793","Service","Boulder","V1",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'French Maid Area']",-82.1627,35.3488,"2020-10-16 12:51:12.916715-04","2020-10-16"
432,"106912345","One Pitch Wonder","Trad","5.10c",4,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Left of main southeast face']",-83.1404,35.0785,"2020-10-16 12:51:12.919018-04","2020-10-16"
433,"106071953","Paradise City","Trad","5.10+",4,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff Mountain']",-81.9026,35.8314,"2020-10-16 12:51:12.920266-04","2020-10-16"
434,"112413670","Fitness","Boulder","V3-",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'The Gym']",-82.2143,35.449,"2020-10-16 12:51:12.921226-04","2020-10-16"
435,"108032861","Conception","Trad, Sport","5.8",3,"2","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Comatose Area']",-82.2144,35.4498,"2020-10-16 12:51:12.922236-04","2020-10-16"
436,"108723697","Old Times' Sake","Trad","5.10",4,"4","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.925638-04","2020-10-16"
437,"106239338","Sibling Revelry","Trad","5.11c",4,"2","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.92647-04","2020-10-16"
438,"107294771","Petrified Cedar","Trad","5.11b",4,"1","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.927202-04","2020-10-16"
439,"107636552","Garden Variety","Trad","5.11",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville River Crag']",-81.9009,35.8977,"2020-10-16 12:51:12.927825-04","2020-10-16"
440,"107944236","Rawhide Arch","Trad","5.10+",4,"2","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.928552-04","2020-10-16"
441,"106466569","Tweakend (AKA Pascal's Route)","Trad, Sport","5.12d",4,"1","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Middle Hawksbill']",-81.8877,35.9126,"2020-10-16 12:51:12.92969-04","2020-10-16"
442,"118226699","Bee's Tongue","Sport","5.10b",3,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'West Cliff - Main']",-82.2807,35.2019,"2020-10-16 12:51:12.931463-04","2020-10-16"
443,"119646732","Delapidated","Trad","5.10b/c",4,"","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'North Side']",-82.7909,35.3055,"2020-10-16 12:51:12.932213-04","2020-10-16"
444,"106034068","Walking On Water","Trad","5.9+ PG13",4,"2","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Cereal Wall']",-82.2129,35.4496,"2020-10-16 12:51:12.932907-04","2020-10-16"
445,"114191197","Immaculate Face","Boulder","V2",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Devil Boulder']",-82.2188,35.4498,"2020-10-16 12:51:12.933575-04","2020-10-16"
446,"117992897","Crazy Crystal Line","Trad","5.10-",4,"1","['North Carolina', 'Southern Mountains Region', 'Big Green']",-83.0281,35.1562,"2020-10-16 12:51:12.934262-04","2020-10-16"
447,"112248603","Linville Destroyer","Trad","5.10",4,"30","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville Link Ups']",-81.8951,35.9046,"2020-10-16 12:51:12.935042-04","2020-10-16"
448,"114074101","Family Feud","Sport","5.7",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Family Wall']",-82.2143,35.449,"2020-10-16 12:51:12.935844-04","2020-10-16"
449,"118329028","Homewrecker","Boulder","V10",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Washing Machine Boulder']",-82.1627,35.3488,"2020-10-16 12:51:12.936533-04","2020-10-16"
450,"106277701","Manatee Fluid","Trad","5.9+",4,"4","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.937233-04","2020-10-16"
451,"113854035","Silent But Violent","Trad","5.11c",4,"2","['South Carolina', 'Table Rock State Park', 'Table Rock', 'Main Face']",-82.7011,35.0504,"2020-10-16 12:51:12.938066-04","2020-10-16"
452,"106839065","Unfathomable","Trad, Aid","5.11b A1 PG13",4,"7","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.939209-04","2020-10-16"
453,"107634316","Shattered Glass","Sport","5.12+",4,"1","['North Carolina', 'Southern Mountains Region', ""Cathey's Creek Crag"", 'The Cave']",-82.8034,35.2273,"2020-10-16 12:51:12.940148-04","2020-10-16"
454,"106379739","Fairhope","Sport","5.13b",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Hanging Chain']",-82.2247,35.4555,"2020-10-16 12:51:12.940893-04","2020-10-16"
455,"106905219","Wooly Aphid","Trad","5.10a",3,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Table Rock']",-81.8852,35.8883,"2020-10-16 12:51:12.941561-04","2020-10-16"
456,"119280390","The litz problem","Boulder","V10",4,"","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'Looking Glass Boulders', 'Northside Boulders', 'West side']",-82.7963,35.3039,"2020-10-16 12:51:12.942224-04","2020-10-16"
457,"113831327","Honest Able","Boulder","V11",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Driver Boulder']",-82.2143,35.449,"2020-10-16 12:51:12.942884-04","2020-10-16"
458,"114046224","High Bo Diddle","TR, Boulder","5.10a V0",4,"1","['North Carolina', 'Northern Mountains Region', 'Bailey Mountain']",-82.5896,35.8687,"2020-10-16 12:51:12.943507-04","2020-10-16"
459,"116847245","Zorro Arete","Boulder","V5",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Hull Area', 'The Muffins & Zorro']",-82.2192,35.4502,"2020-10-16 12:51:12.944116-04","2020-10-16"
460,"107634295","Black Snake","Trad","5.12",4,"1","['North Carolina', 'Southern Mountains Region', ""Cathey's Creek Crag"", 'The Cave']",-82.8034,35.2273,"2020-10-16 12:51:12.952533-04","2020-10-16"
461,"112379656","Body Splash","Boulder","V8",4,"","['North Carolina', 'Northern Mountains Region', 'Corner Rock']",-82.3629,35.7729,"2020-10-16 12:51:12.95422-04","2020-10-16"
462,"108808648","Rain Dance","Trad","5.10-",4,"1","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - North']",-82.806,35.2599,"2020-10-16 12:51:12.955025-04","2020-10-16"
463,"112830983","Shithouse Rat","Trad","5.11 PG13",4,"1","['North Carolina', 'Southern Mountains Region', 'Whiteside Mountain', 'Southwest Corner']",-83.1432,35.0798,"2020-10-16 12:51:12.955697-04","2020-10-16"
464,"113831369","Acro Idiots","Boulder","V11",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Pedestal Boulder']",-82.2143,35.449,"2020-10-16 12:51:12.956318-04","2020-10-16"
465,"112880735","Learning Curve","Trad","5.10b",4,"3","['North Carolina', 'Southern Mountains Region', 'East Slate Rock']",-82.712,35.3938,"2020-10-16 12:51:12.95693-04","2020-10-16"
466,"107636571","Clever Corner","Trad","5.11c",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville River Crag']",-81.9009,35.8977,"2020-10-16 12:51:12.958733-04","2020-10-16"
467,"107535379","Appalachian Alpinism","Trad","5.9 R",4,"3","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Gold Coast Cliffs', 'South End']",-81.9029,35.8812,"2020-10-16 12:51:12.960888-04","2020-10-16"
468,"109893240","Blue Nude","Trad","5.11c",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Shortoff - Upper Wall']",-81.9021,35.8303,"2020-10-16 12:51:12.961645-04","2020-10-16"
469,"107651129","Wooly A","Sport","5.12",4,"1","['North Carolina', 'Southern Mountains Region', ""Cathey's Creek Crag"", 'The Sport Wall']",-82.8034,35.2273,"2020-10-16 12:51:12.962266-04","2020-10-16"
470,"112879100","Dibs","Trad","5.10c R",4,"1","['North Carolina', 'Southern Mountains Region', 'East Slate Rock']",-82.712,35.3938,"2020-10-16 12:51:12.963865-04","2020-10-16"
471,"109221908","The North Face","Trad","5.10",4,"2","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'The Camel']",-81.891,35.8783,"2020-10-16 12:51:12.964875-04","2020-10-16"
472,"106333729","Black Socks","Trad","5.9+ PG13",4,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Left Field']",-82.2143,35.449,"2020-10-16 12:51:12.965702-04","2020-10-16"
473,"105950794","Right Up","Trad","5.9",3,"1","['North Carolina', 'Southern Mountains Region', 'Looking Glass Rock', 'South Side']",-82.7923,35.3005,"2020-10-16 12:51:12.966569-04","2020-10-16"
474,"108679974","Step Ladder","Boulder","V4-",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Cave Boulder']",-82.2183,35.4502,"2020-10-16 12:51:12.967222-04","2020-10-16"
475,"113629800","Lichen Inspector","Sport","5.10b",3,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Hawksbill Mtn', 'Middle Hawksbill']",-81.8877,35.9126,"2020-10-16 12:51:12.967906-04","2020-10-16"
476,"106652745","Poison Arete","Boulder","V1",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Gettysburg Boulder']",-82.2143,35.449,"2020-10-16 12:51:12.968684-04","2020-10-16"
477,"107986172","Fair-Weather Friend","Sport","5.7",3,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Cereal Wall']",-82.2129,35.4496,"2020-10-16 12:51:12.969465-04","2020-10-16"
478,"106650472","Come Out and Play","Boulder","V2",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'Come Out & Play Blocks']",-82.2143,35.449,"2020-10-16 12:51:12.970207-04","2020-10-16"
479,"107439815","Grease Pit","Boulder","V5",4,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'East Side Boulders', 'The Pit']",-82.2143,35.449,"2020-10-16 12:51:12.971106-04","2020-10-16"
480,"106921695","Apricot Jam","Trad","5.9+",3,"4","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'North Carolina Wall']",-81.8917,35.8766,"2020-10-16 12:51:12.973128-04","2020-10-16"
481,"106959668","unknown","Sport","5.9",2,"1","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Comatose Area']",-82.2144,35.4498,"2020-10-16 12:51:12.974041-04","2020-10-16"
482,"106693241","Squirrely man","Trad","5.10",4,"2","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.974758-04","2020-10-16"
483,"106239354","Oh! Mr. Friction","Trad","5.6",3,"3","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - Main Wall']",-82.8067,35.2553,"2020-10-16 12:51:12.975559-04","2020-10-16"
484,"107958840","Biopsy","Trad","5.8",3,"5","['North Carolina', 'Southern Mountains Region', 'Laurel Knob']",-83.0564,35.1503,"2020-10-16 12:51:12.97628-04","2020-10-16"
485,"111067909","Raven's Arch","Trad","5.10a",3,"1","['North Carolina', 'Southern Mountains Region', 'Cedar Rock', 'Cedar Rock - North']",-82.806,35.2599,"2020-10-16 12:51:12.976898-04","2020-10-16"
486,"108381126","Contact","Boulder","V6",3,"","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Rumbling Bald Bouldering', 'West Side Boulders', 'Washing Machine Boulder']",-82.1627,35.3488,"2020-10-16 12:51:12.977556-04","2020-10-16"
487,"118568531","Something To BRAG About","Trad","5.11-",4,"1","['North Carolina', 'Southern Mountains Region', 'Melrose Mtn. Climbing Park', 'West Cliff - Main']",-82.2807,35.2019,"2020-10-16 12:51:12.978747-04","2020-10-16"
488,"106951115","Snap, Crackle, and Pop","Trad","5.11b PG13",4,"3","['North Carolina', 'Southern Mountains Region', 'Rumbling Bald', 'Cereal Wall']",-82.2129,35.4496,"2020-10-16 12:51:12.979649-04","2020-10-16"
489,"107636526","Hemlock Arete","Trad, Sport","5.10d",4,"","['North Carolina', 'Northern Mountains Region', 'Linville Gorge', 'Linville River Crag']",-81.9009,35.8977,"2020-10-16 12:51:12.981735-04","2020-10-16"
490,"107917018","Welcome to Emerald City","Trad","5.10c",4,"2","['North Carolina', 'Southern Mountains Region', 'Big Green']",-83.0281,35.1562,"2020-10-16 12:51:12.982472-04","2020-10-16"
